GEOID,County,Borough,population,median_income,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,poverty_pct,child_poverty_pct,commute_drive_pct,commute_carpool_pct,commute_transit_pct,commute_walk_pct,commute_work_home_pct,mean_commute,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home,listings_per_1000_residents,median_income_z,pct_white_z,poverty_pct_z,gentrification_proxy,gentrifying,listings_per_1000_capped
36047025800,Kings,Brooklyn,4225,37917.0,16.0,46.5,0.1,0.0,35.3,27.4,37.0,17.9,3.3,57.5,14.4,3.6,38.6,4.0,3.0,4.0,198.0,15.0,1.0,0.9467455621301775,-0.7382282689087047,0.44203439733780714,0.5923303956404928,-0.8885242672113904,0,0.9467455621301775
36047025901,Kings,Brooklyn,1914,41289.0,32.5,23.1,42.2,0.0,0.6,27.1,33.0,9.3,1.1,69.8,4.9,3.0,39.4,43.0,32.0,15.0,163.34883720930233,20.32558139534884,0.3488372093023256,22.466039707419018,-0.6203969051612436,-0.3273401822490244,0.5696601803806706,-1.5173972677909386,0,9.797518011880051
36047025902,Kings,Brooklyn,3737,16140.0,42.7,0.0,54.1,0.0,1.6,68.9,80.0,7.7,1.6,75.9,9.6,3.6,47.3,14.0,8.0,3.0,248.57142857142856,32.642857142857146,0.2142857142857142,3.7463205780037465,-1.4992050210820325,-1.0868509851744863,3.7283768399159345,-6.314432846172453,0,3.7463205780037465
36047026000,Kings,Brooklyn,3687,50123.0,9.1,28.8,1.2,0.2,59.4,18.3,19.2,11.7,6.3,70.4,7.2,1.9,43.2,5.0,3.0,1.0,263.2,12.8,0.2,1.3561160835367507,-0.311701096340048,-0.13992842568300135,-0.09533280057412176,-0.3562967214489276,0,1.3561160835367507
36047026100,Kings,Brooklyn,4987,38859.0,19.1,20.0,58.6,0.0,0.9,23.1,33.1,9.1,3.8,62.7,16.6,3.0,38.5,,,,,,,0.0,-0.7053109662248055,-0.42926587441651065,0.26739064358303777,-1.401967484224354,0,0.0
36047026200,Kings,Brooklyn,2422,57121.0,15.9,36.5,1.2,0.0,46.2,21.3,28.5,21.2,6.2,62.7,4.2,4.9,43.6,2.0,2.0,2.0,182.5,3.0,1.0,0.8257638315441783,-0.06716257810021022,0.11324184195881928,0.1313693520241029,-0.08529008816549384,0,0.8257638315441783
36047026300,Kings,Brooklyn,2002,39861.0,13.2,11.4,72.7,0.0,1.2,22.9,24.7,15.1,5.0,63.5,6.0,4.7,41.3,,,,,,,0.0,-0.6702970200578553,-0.7120274720424403,0.25227716674315587,-1.6346016588434515,0,0.0
36047026400,Kings,Brooklyn,4946,47336.0,16.7,34.2,1.1,0.0,48.0,20.5,22.5,19.1,9.3,56.9,11.5,1.7,54.0,,,,,,,0.0,-0.40909018612776277,0.037619554221652175,0.07091544466457626,-0.44238607657068685,0,0.0
36047026500,Kings,Brooklyn,3558,51050.0,13.6,13.2,66.9,0.1,1.6,27.6,38.2,15.6,1.9,62.9,10.2,4.9,42.6,75.0,53.0,25.0,168.98666666666668,42.8,0.3333333333333333,21.079258010118046,-0.27930795452691143,-0.6528448120742224,0.6074438724803747,-1.5395966390815086,0,9.797518011880051
36047026600,Kings,Brooklyn,3418,50580.0,14.9,46.9,0.2,0.0,37.8,10.2,13.5,19.3,7.1,58.1,10.1,3.2,47.6,,,,,,,0.0,-0.29573166181081023,0.4551860995529666,-0.7074286125893284,0.8668830503314848,0,0.0
36047026700,Kings,Brooklyn,3531,41458.0,7.1,19.0,66.8,0.0,1.6,21.4,28.2,16.8,2.2,71.7,2.0,2.2,41.4,71.0,54.0,47.0,181.80281690140845,58.61971830985915,0.6619718309859155,20.10761823845936,-0.6144913593506502,-0.4621451299544095,0.13892609044404355,-1.2155625797491032,0,9.797518011880051
36047026800,Kings,Brooklyn,3690,44548.0,25.8,49.5,0.1,0.5,23.1,21.9,33.0,21.8,7.5,55.6,6.6,3.2,45.5,,,,,,,0.0,-0.5065142199735284,0.5406721639515035,0.17670978254374767,-0.14255183856577255,0,0.0
36047026900,Kings,Brooklyn,2685,48841.0,9.0,9.6,77.8,0.0,2.5,12.6,4.4,8.5,9.3,60.6,15.1,2.9,42.3,50.0,29.0,24.0,242.14,53.28,0.48,18.6219739292365,-0.3564993787612358,-0.771210132010658,-0.5260668905107487,-0.601642620261145,0,9.797518011880051
36047027000,Kings,Brooklyn,2539,50490.0,6.0,67.5,0.7,0.0,25.8,15.5,17.0,26.3,7.7,52.9,7.4,4.4,50.1,3.0,3.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.1815675462780622,-0.2988766270353866,1.1324987636336816,-0.3069214763324648,1.1405436129307598,1,1.1815675462780622
36047027100,Kings,Brooklyn,2502,37104.0,5.4,6.6,79.8,1.9,5.1,23.7,45.7,13.0,2.1,69.9,3.2,5.6,42.4,,,,,,,0.0,-0.7666377881040446,-0.8698478986243543,0.3127310741026825,-1.9492167608310815,0,0.0
36047027200,Kings,Brooklyn,3692,50982.0,16.7,49.8,0.0,1.0,31.8,18.4,25.2,21.1,4.1,65.8,7.2,1.8,46.2,,,,,,,0.0,-0.2816841504743691,0.550535940612873,-0.0877760621541811,0.356627852292685,0,0.0
36047027300,Kings,Brooklyn,2649,34297.0,3.3,7.1,86.9,0.0,1.8,29.0,37.5,19.5,3.2,63.5,7.0,1.5,38.5,46.0,36.0,29.0,181.95652173913044,66.04347826086956,0.6304347826086957,17.365043412608532,-0.8647257590527763,-0.8534082708554049,0.7132382103595462,-2.4313722402677276,0,9.797518011880051
36047027400,Kings,Brooklyn,3090,42266.0,9.4,40.8,0.1,0.0,49.7,14.6,20.9,17.2,8.9,68.2,3.8,0.6,51.0,1.0,1.0,1.0,269.0,19.0,1.0,0.32362459546925565,-0.5862565604455646,0.254622640771784,-0.3749321221119322,0.04329820243815158,0,0.32362459546925565
36047027500,Kings,Brooklyn,4346,55990.0,13.3,11.4,67.1,0.0,3.9,25.1,33.2,23.3,0.0,59.6,5.1,10.3,42.3,78.0,52.0,31.0,198.55128205128204,47.42307692307692,0.3974358974358974,17.9475379659457,-0.10668430775571987,-0.7120274720424403,0.41852541198185417,-1.2372371917800145,0,9.797518011880051
36047027600,Kings,Brooklyn,4325,46194.0,30.1,31.1,0.0,0.0,38.3,26.5,27.5,12.7,4.9,64.8,11.9,5.3,46.9,6.0,5.0,3.0,102.66666666666669,37.16666666666666,0.5,1.3872832369942196,-0.44899630042183175,-0.0643061379458341,0.5243197498610256,-1.0376221882286916,0,1.3872832369942196
36047027700,Kings,Brooklyn,4975,37875.0,8.7,4.7,85.6,0.0,0.0,37.9,54.7,15.4,1.3,77.3,1.6,3.5,44.2,43.0,39.0,26.0,177.7906976744186,64.69767441860465,0.6046511627906976,8.64321608040201,-0.7396959193468404,-0.9323184841463621,1.3857879297342792,-3.0578023332274817,0,8.64321608040201
36047027800,Kings,Brooklyn,3418,47917.0,7.4,44.4,0.7,0.0,44.7,24.9,46.4,9.9,5.2,73.4,9.0,0.0,46.2,3.0,3.0,2.0,174.33333333333334,27.33333333333333,0.6666666666666666,0.8777062609713282,-0.38878768840021977,0.37298796070821966,0.4034119351419723,-0.41921166283397243,0,0.8777062609713282
36047027900,Kings,Brooklyn,3914,57869.0,14.0,7.5,75.9,0.0,0.1,14.0,14.8,20.7,0.9,68.6,4.7,3.6,46.5,87.0,47.0,29.0,223.28735632183907,30.942528735632184,0.3333333333333333,22.22789984670414,-0.041024422678175534,-0.8402565686402454,-0.42027255263157715,-0.4610084386868438,0,9.797518011880051
36047028000,Kings,Brooklyn,1690,56974.0,11.8,44.3,0.8,0.0,42.1,14.9,11.2,18.6,10.6,52.6,15.6,2.1,52.2,2.0,1.0,2.0,317.5,20.5,1.0,1.183431952662722,-0.07229935463368495,0.36970003515442973,-0.35226190685210973,0.6496625873728545,0,1.183431952662722
36047028100,Kings,Brooklyn,4882,25082.0,36.4,6.6,52.6,0.2,2.6,52.7,68.8,8.7,0.0,85.0,2.6,0.5,46.3,42.0,39.0,13.0,90.8095238095238,30.33333333333333,0.3095238095238095,8.603031544448998,-1.1867352539913452,-0.8698478986243543,2.504185215885521,-4.56076836850122,0,8.603031544448998
36047028200,Kings,Brooklyn,3226,41974.0,5.6,41.4,0.0,0.0,50.1,19.4,25.6,19.6,4.7,73.3,0.7,1.1,54.3,4.0,3.0,1.0,315.5,39.0,0.25,1.2399256044637321,-0.5964602253964124,0.27435019409452327,-0.01220867795477288,-0.30990135334711627,0,1.2399256044637321
36047028300,Kings,Brooklyn,4150,32917.0,40.7,5.4,51.8,0.3,1.7,36.0,55.9,10.1,2.3,83.8,2.3,0.0,41.6,,,,,,,0.0,-0.9129485591629473,-0.909303005269833,1.2422098997554036,-3.0644614641881835,0,0.0
36047028400,Kings,Brooklyn,3662,51849.0,10.8,54.0,1.3,0.0,33.5,20.9,31.4,14.4,9.2,61.0,11.3,3.4,48.2,5.0,4.0,5.0,230.2,89.2,1.0,1.3653741125068268,-0.2513876521442835,0.688628813872048,0.10114239834433945,0.33609876338342504,0,1.3653741125068268
36047028501,Kings,Brooklyn,293,84861.0,36.9,56.0,7.2,0.0,0.0,12.4,0.0,0.0,0.0,81.8,4.2,0.0,41.6,20.0,14.0,1.0,168.55,19.65,0.05,68.25938566552901,0.9021855922303271,0.7543873249478456,-0.5411803673506302,2.197753284528803,1,9.797518011880051
36047028502,Kings,Brooklyn,2626,15135.0,42.9,0.5,53.0,0.0,3.7,50.0,81.7,8.2,2.1,72.2,17.5,0.0,50.1,,,,,,,0.0,-1.5343237994231351,-1.070411357405537,2.3001532785471186,-4.90488843537579,0,0.0
36047028600,Kings,Brooklyn,4692,43828.0,19.9,49.3,4.0,0.0,26.8,23.9,26.8,26.7,6.1,64.6,1.2,0.0,53.4,,,,,,,0.0,-0.5316739417701393,0.5340963128439237,0.3278445509425641,-0.3254221798687797,0,0.0
36047028700,Kings,Brooklyn,2774,30755.0,19.2,11.2,60.2,0.0,8.1,25.5,29.5,14.3,3.8,57.6,4.5,7.0,38.9,65.0,47.0,12.0,143.6,30.723076923076924,0.1846153846153846,23.43186733958183,-0.9884976126688817,-0.71860332315002,0.44875236566161736,-2.155853301480519,0,9.797518011880051
36047028800,Kings,Brooklyn,3495,41786.0,21.2,40.7,0.2,0.0,34.8,22.0,40.2,16.6,5.5,66.2,11.4,0.4,43.5,1.0,1.0,1.0,0.0,13.0,1.0,0.2861230329041488,-0.6030297083099719,0.2513347152179943,0.1842665209636886,-0.5359615140556663,0,0.2861230329041488
36047028900,Kings,Brooklyn,3408,39570.0,22.6,10.1,64.0,0.0,2.2,28.5,35.0,6.8,2.5,82.9,3.2,3.1,44.7,58.0,39.0,12.0,201.41379310344828,25.103448275862068,0.2068965517241379,17.018779342723004,-0.6804657409506522,-0.7547705042417086,0.675454518259842,-2.1106907634522027,0,9.797518011880051
36047029000,Kings,Brooklyn,4017,45179.0,10.7,64.9,0.4,0.0,23.8,21.3,50.9,27.3,2.4,60.8,4.6,1.8,51.4,4.0,4.0,2.0,196.5,17.75,0.5,0.9957679860592482,-0.484464519343443,1.047012699235145,0.1313693520241029,0.4311788278675991,0,0.9957679860592482
36047029100,Kings,Brooklyn,2843,35521.0,12.4,10.2,74.6,1.2,0.9,14.1,16.0,21.0,2.4,67.5,0.9,5.7,48.9,77.0,53.0,26.0,189.5194805194805,53.46753246753247,0.3376623376623376,27.084066127330285,-0.8219542319985378,-0.7514825786879188,-0.41271581421163633,-1.1607209964748204,0,9.797518011880051
36047029200,Kings,Brooklyn,2540,42740.0,16.3,51.9,3.2,0.0,27.1,21.1,27.8,23.0,2.4,64.1,5.0,2.5,49.8,,,,,,,0.0,-0.5696930769294625,0.6195823772424606,0.1162558751842213,-0.0663665748712232,0,0.0
36047029300,Kings,Brooklyn,3426,30479.0,22.8,3.4,64.2,1.5,0.3,28.3,41.2,13.9,1.1,74.3,5.8,3.5,39.8,54.0,38.0,21.0,206.92592592592592,31.35185185185185,0.3888888888888889,15.761821366024519,-0.9981421726909159,-0.9750615163456305,0.6603410414199604,-2.6335447304565065,0,9.797518011880051
36047029400,Kings,Brooklyn,2489,53625.0,10.8,57.3,5.8,0.0,24.7,22.4,13.5,17.9,3.5,70.6,5.8,1.6,46.8,18.0,4.0,17.0,12.22222222222222,0.8888888888888888,0.9444444444444444,7.231820008035355,-0.18932700504597655,0.7971303571471139,0.21449347464345178,0.39330987745768553,0,7.231820008035355
36047029500,Kings,Brooklyn,3803,54276.0,9.0,18.4,72.2,0.0,0.0,23.6,37.8,19.1,1.4,70.0,3.8,5.6,40.3,65.0,57.0,39.0,214.06153846153848,38.2,0.6,17.091769655535106,-0.16657842325487418,-0.4818726832771488,0.3051743356827418,-0.9536254422147648,0,9.797518011880051
36047029600,Kings,Brooklyn,5711,44875.0,5.6,54.4,1.1,0.0,35.6,15.6,16.9,22.6,7.3,62.3,4.8,0.7,43.6,1.0,1.0,0.0,179.0,3.0,0.0,0.17510068289266328,-0.4950875129909009,0.7017805160872075,-0.29936473791252405,0.5060577410088306,0,0.17510068289266328
36047029700,Kings,Brooklyn,3969,50260.0,6.0,7.0,77.0,0.0,3.6,32.2,53.6,20.3,2.9,59.9,5.6,7.9,39.9,,,,,,,0.0,-0.30691376038708174,-0.8566961964091949,0.9550538397976527,-2.1186637965939292,0,0.0
36047029800,Kings,Brooklyn,3871,55938.0,16.6,56.4,0.0,0.0,24.7,11.1,21.0,26.6,12.6,51.9,6.0,1.1,40.8,4.0,3.0,1.0,293.25,0.25,0.25,1.033324722293981,-0.10850139877436399,0.767539027163005,-0.639417966809861,1.298455595198502,1,1.033324722293981
36047029900,Kings,Brooklyn,2663,22734.0,15.4,1.8,78.2,0.2,3.1,47.2,59.1,16.9,1.0,65.0,5.9,7.2,40.7,18.0,15.0,4.0,140.16666666666666,76.22222222222223,0.2222222222222222,6.759294029290274,-1.2687839022947374,-1.0276683252062686,2.088564602788776,-4.385016830289782,0,6.759294029290274
36047030000,Kings,Brooklyn,4048,64615.0,13.1,32.3,0.0,0.0,54.6,15.0,16.8,27.5,3.0,60.1,7.6,0.0,44.7,,,,,,,0.0,0.1947081929328484,-0.024851031300355705,-0.3447051684321689,0.5145623300646616,0,0.0
36047030100,Kings,Brooklyn,2752,44911.0,7.3,2.3,81.9,0.0,7.2,23.4,36.5,26.1,0.0,59.7,12.5,1.6,40.3,,,,,,,0.0,-0.49382952690107035,-1.0112286974373192,0.29006085884286,-1.7951190831812496,0,0.0
36047030200,Kings,Brooklyn,4355,60370.0,8.1,29.5,0.6,0.0,61.1,15.8,16.8,21.3,8.3,62.2,4.8,2.1,47.5,1.0,1.0,1.0,0.0,1.0,1.0,0.2296211251435132,0.046370666506996554,-0.11691294680647221,-0.2842512610726423,0.21370898077316666,0,0.2296211251435132
36047030300,Kings,Brooklyn,5018,19696.0,16.4,0.8,81.1,0.1,0.8,53.3,73.4,13.8,3.9,77.9,2.1,2.3,46.3,26.0,22.0,7.0,186.96153846153845,49.92307692307692,0.2692307692307692,5.181347150259067,-1.3749439506532153,-1.0605475807441676,2.5495256464051654,-4.985017177802549,0,5.181347150259067
36047030400,Kings,Brooklyn,3742,37837.0,7.3,49.3,1.0,0.0,40.9,21.3,28.0,21.4,5.4,64.7,4.6,1.3,46.9,1.0,1.0,1.0,278.0,140.0,1.0,0.2672367717797969,-0.7410237935527726,0.5340963128439237,0.1313693520241029,-0.33829683273295186,0,0.2672367717797969
36047030500,Kings,Brooklyn,5951,65701.0,14.8,38.5,37.9,0.4,6.5,19.3,19.3,6.8,1.7,79.2,3.5,2.3,42.0,91.0,73.0,35.0,136.67032967032966,17.373626373626372,0.3846153846153846,15.29154763905226,0.23265743997606989,0.17900035303461687,-0.01976541637471354,0.43142320938540024,0,9.797518011880051
36047030600,Kings,Brooklyn,2029,60132.0,7.9,47.1,0.3,0.0,42.9,22.9,42.4,31.7,7.0,52.8,7.0,0.7,40.9,,,,,,,0.0,0.038053980690894613,0.4617619506605465,0.25227716674315587,0.24753876460828522,0,0.0
36047030700,Kings,Brooklyn,4304,24706.0,23.2,1.9,73.0,0.0,1.0,37.3,38.3,22.7,1.5,66.6,4.9,2.1,43.2,32.0,27.0,14.0,182.65625,52.34375,0.4375,7.434944237918216,-1.1998742198184642,-1.0243803996524787,1.340447499214634,-3.5647021186855774,0,7.434944237918216
36047030800,Kings,Brooklyn,1898,50189.0,17.5,67.4,1.2,0.0,12.4,17.9,26.3,25.4,6.0,64.0,4.7,0.0,56.4,1.0,1.0,0.0,365.0,31.0,0.0,0.5268703898840885,-0.309394788508692,1.129210838079892,-0.12555975425388521,0.9453758038250851,0,0.5268703898840885
36047030900,Kings,Brooklyn,2134,29375.0,14.4,2.1,72.9,0.0,8.0,40.6,57.1,12.7,3.9,71.2,10.8,1.4,43.6,22.0,20.0,13.0,191.9090909090909,35.13636363636363,0.5909090909090909,10.309278350515465,-1.0367204127790526,-1.017804548544899,1.5898198670726815,-3.6443448283966333,0,9.797518011880051
36047031100,Kings,Brooklyn,2805,41683.0,14.8,8.8,73.0,0.0,0.0,29.4,31.6,10.9,3.7,79.6,3.5,2.3,40.7,44.0,33.0,18.0,215.6590909090909,25.931818181818183,0.4090909090909091,15.686274509803921,-0.6066289462892093,-0.797513536440977,0.7434651640393093,-2.1476076467694956,0,9.797518011880051
36047031300,Kings,Brooklyn,4242,34817.0,8.6,5.7,83.0,0.0,0.7,26.7,36.0,20.0,0.6,64.1,3.1,10.2,43.8,72.0,42.0,31.0,203.375,46.388888888888886,0.4305555555555556,16.973125884016973,-0.846554848866335,-0.8994392286084634,0.5394332267009072,-2.2854273041757054,0,9.797518011880051
36047031400,Kings,Brooklyn,4409,40486.0,7.6,70.1,1.0,0.0,21.3,20.7,33.2,40.3,2.5,51.3,4.8,1.0,43.0,,,,,,,0.0,-0.648456983776075,1.2179848280322183,0.08602892150445786,0.4834989227516855,0,0.0
36047031500,Kings,Brooklyn,4798,54113.0,7.7,22.0,65.5,0.0,1.4,26.1,45.8,6.9,0.2,76.8,1.0,10.4,46.2,82.0,63.0,51.0,167.8170731707317,35.69512195121951,0.6219512195121951,17.09045435598166,-0.17227430471716249,-0.3635073633407131,0.4940927961812624,-1.029874464239138,0,9.797518011880051
36047031701,Kings,Brooklyn,3262,50205.0,4.0,21.0,66.0,0.0,6.7,16.5,19.8,12.3,2.1,68.5,6.9,4.3,41.8,41.0,27.0,13.0,158.53658536585365,43.073170731707314,0.3170731707317073,12.568976088289393,-0.3088356835798784,-0.3963866188786119,-0.2313540921330566,-0.4738682103254337,0,9.797518011880051
36047031702,Kings,Brooklyn,3857,53111.0,17.8,17.9,57.3,0.0,3.6,19.3,25.9,9.3,1.6,76.5,4.0,4.3,42.8,47.0,39.0,26.0,115.40425531914892,23.4468085106383,0.5531914893617021,12.185636505055744,-0.20728825088411268,-0.4983123110460982,-0.01976541637471354,-0.6858351455554973,0,9.797518011880051
36047031900,Kings,Brooklyn,3782,40744.0,8.2,22.3,68.8,0.0,0.2,29.5,53.2,15.2,1.9,69.5,11.2,2.2,35.9,21.0,18.0,8.0,146.71428571428572,20.714285714285715,0.3809523809523809,5.552617662612374,-0.639441416798956,-0.3536435866793434,0.7510219024592503,-1.7441069059375498,0,5.552617662612374
36047032100,Kings,Brooklyn,5897,41094.0,12.1,12.4,68.3,0.0,2.6,23.4,18.4,8.8,0.3,82.5,4.0,1.5,39.0,20.0,18.0,6.0,142.55,10.5,0.3,3.391555027980329,-0.6272109964811591,-0.6791482165045415,0.29006085884286,-1.5964200718285606,0,3.391555027980329
36047032300,Kings,Brooklyn,3835,53851.0,13.6,10.0,67.0,0.0,2.3,16.0,19.6,12.7,3.8,67.8,10.7,4.4,40.3,22.0,18.0,12.0,175.72727272727272,26.818181818181817,0.5454545454545454,5.736636245110821,-0.1814296479264848,-0.7580584297954985,-0.2691377842327607,-0.6703502934892227,0,5.736636245110821
36047032500,Kings,Brooklyn,6446,43245.0,7.8,7.3,82.3,1.6,0.7,18.2,29.0,18.1,0.0,70.6,7.1,3.1,42.9,15.0,13.0,9.0,95.06666666666666,34.4,0.6,2.327024511324853,-0.5520463276137839,-0.8468324197478252,-0.10288953899406268,-1.2959892083675464,0,2.327024511324853
36047032600,Kings,Brooklyn,6947,20833.0,37.1,14.9,33.3,0.4,13.0,40.7,45.3,17.5,1.6,66.8,12.7,1.2,43.5,9.0,4.0,6.0,207.55555555555557,85.66666666666667,0.6666666666666666,1.2955232474449403,-1.3352125566494004,-0.5969500776597946,1.5973766054926224,-3.5295392398018173,0,1.2955232474449403
36047032700,Kings,Brooklyn,2501,47153.0,18.4,12.2,63.2,2.4,1.6,20.6,37.1,19.5,2.2,66.7,5.5,2.0,43.7,26.0,24.0,19.0,152.19230769230768,44.0,0.7307692307692307,10.395841663334666,-0.415484948751068,-0.6857240676121212,0.0784721830845172,-1.1796811994477066,0,9.797518011880051
36047032800,Kings,Brooklyn,2621,45357.0,13.8,9.7,39.6,1.7,34.2,24.7,25.7,21.9,2.1,61.4,12.3,2.2,50.3,1.0,1.0,0.0,241.0,0.0,0.0,0.38153376573826786,-0.4782444770103919,-0.7679222064568682,0.38829845830209075,-1.6344651417693508,0,0.38153376573826786
36047032900,Kings,Brooklyn,5783,47578.0,14.1,25.7,57.8,0.0,0.0,19.7,12.9,24.7,6.4,59.6,5.8,3.5,52.1,36.0,21.0,12.0,200.33333333333331,23.83333333333333,0.3333333333333333,6.225142659519281,-0.4006337240794574,-0.2418541178504876,0.01046153730504964,-0.6529493792349946,0,6.225142659519281
36047033000,Kings,Brooklyn,4634,23007.0,29.3,18.8,45.6,0.0,6.3,41.3,49.8,17.5,5.0,68.7,7.4,0.0,55.1,1.0,1.0,1.0,178.0,0.0,1.0,0.21579628830384118,-1.2592441744468559,-0.4687209810619892,1.642717036012267,-3.3706821915211123,0,0.21579628830384118
36047033100,Kings,Brooklyn,4378,39301.0,6.9,58.2,34.3,0.0,0.0,14.3,13.1,15.0,2.7,37.9,35.5,8.8,34.9,5.0,4.0,5.0,330.8,54.2,1.0,1.1420740063956143,-0.6898656925663305,0.8267216871312231,-0.39760233737175465,0.5344583319366473,0,1.1420740063956143
36047033300,Kings,Brooklyn,4719,44608.0,2.9,66.8,27.7,0.0,0.0,15.2,12.7,22.4,0.8,44.2,28.7,2.0,30.9,12.0,12.0,8.0,173.58333333333334,9.666666666666666,0.6666666666666666,2.542911633820725,-0.5044175764904775,1.1094832847571523,-0.32959169159228735,0.9346573998589622,0,2.542911633820725
36047033500,Kings,Brooklyn,3115,61164.0,9.3,59.7,27.0,0.0,3.9,16.4,21.3,22.3,5.1,53.1,17.4,1.4,36.7,8.0,8.0,7.0,156.625,24.875,0.875,2.568218298555377,0.07411624859937026,0.8760405704380712,-0.23891083055299753,1.1890676495904389,1,2.568218298555377
36047033600,Kings,Brooklyn,4008,62649.0,10.2,74.5,7.3,0.0,6.4,11.0,4.7,41.0,9.5,36.2,5.1,5.6,46.3,19.0,5.0,14.0,145.73684210526315,28.68421052631579,0.7368421052631579,4.740518962075849,0.12600817480488027,1.3626535523989731,-0.6469747052298018,2.135636432433655,1,4.740518962075849
36047033700,Kings,Brooklyn,3818,48114.0,12.4,36.9,48.1,0.0,2.1,18.5,16.9,15.5,2.5,64.7,9.4,5.0,41.6,,,,,,,0.0,-0.3819037089642026,0.12639354417397874,-0.08021932373424016,-0.1752908410559837,0,0.0
36047033900,Kings,Brooklyn,4495,34231.0,7.5,16.6,69.6,0.0,2.6,32.4,46.6,10.5,6.1,72.9,7.8,2.0,40.5,47.0,44.0,30.0,119.0,47.255319148936174,0.6382978723404256,10.456062291434927,-0.8670320668841323,-0.5410553432453665,0.970167316637534,-2.378254726767033,0,9.797518011880051
36047034000,Kings,Brooklyn,2166,17574.0,17.9,36.2,38.8,0.0,6.1,41.0,42.9,22.1,1.9,68.8,7.3,0.0,49.8,,,,,,,0.0,-1.4490952418371157,0.10337806529744975,1.6200468207524448,-2.965763997292111,0,0.0
36047034100,Kings,Brooklyn,2803,50417.0,10.1,10.4,73.3,0.0,0.0,17.6,32.8,19.6,2.3,68.2,4.8,1.0,40.1,23.0,19.0,16.0,171.34782608695653,39.21739130434783,0.6956521739130435,8.205494113449875,-0.3014275432730985,-0.744906727580339,-0.14822996951370745,-0.8981043013397301,0,8.205494113449875
36047034200,Kings,Brooklyn,5748,16656.0,22.7,31.7,36.6,0.0,4.5,40.7,54.0,17.3,11.5,59.1,9.8,2.2,48.9,,,,,,,0.0,-1.4811738871277946,-0.044578584623094906,1.5973766054926224,-3.1231290772435116,0,0.0
36047034300,Kings,Brooklyn,5097,25019.0,31.6,2.9,58.4,1.2,4.3,29.2,33.1,14.3,5.9,70.7,4.4,4.7,41.5,28.0,26.0,20.0,184.03571428571428,51.60714285714285,0.7142857142857143,5.4934275063763,-1.1889367296485487,-0.9915011441145799,0.7283516871994277,-2.908789560962556,0,5.4934275063763
36047034500,Kings,Brooklyn,2899,31701.0,6.7,4.9,87.4,0.0,1.0,34.5,57.0,17.0,5.6,62.9,12.0,0.0,40.9,53.0,33.0,18.0,224.32075471698116,18.37735849056604,0.3396226415094339,18.282166264229044,-0.955440533752779,-0.9257426330387823,1.1288588234562913,-3.010041990247853,0,9.797518011880051
36047034700,Kings,Brooklyn,3326,29114.0,14.9,1.3,83.6,0.0,0.3,35.3,44.8,9.3,5.6,73.6,5.1,5.6,42.3,28.0,21.0,12.0,225.57142857142856,26.035714285714285,0.4285714285714285,8.418520745640409,-1.045840811930324,-1.044107952975218,1.1893127308158178,-3.27926149572136,0,8.418520745640409
36047034800,Kings,Brooklyn,2185,46346.0,40.8,38.0,2.2,0.0,19.1,29.8,53.1,13.8,3.0,57.7,17.1,5.6,43.9,10.0,3.0,2.0,292.0,13.0,0.2,4.576659038901602,-0.44368480359810275,0.16256072526566748,0.7736921177190728,-1.0548161960515081,0,4.576659038901602
36047034900,Kings,Brooklyn,5297,29754.0,11.5,4.3,81.6,0.2,0.7,31.5,39.3,11.0,2.5,78.9,5.1,1.5,43.0,,,,,,,0.0,-1.023476614777781,-0.9454701863615216,0.9021566708580667,-2.8711034719973694,0,0.0
36047035000,Kings,Brooklyn,2806,30889.0,0.6,96.6,0.0,0.0,1.6,21.9,17.5,23.4,5.7,51.2,14.5,0.0,36.7,,,,,,,0.0,-0.983815108890068,2.089285099786536,0.17670978254374767,0.9287602083527206,0,0.0
36047035100,Kings,Brooklyn,4437,24519.0,13.4,15.5,59.4,0.0,2.1,38.1,52.9,7.1,1.0,74.8,15.4,1.7,42.0,,,,,,,0.0,-1.206408758673973,-0.5772225243370552,1.400901406574161,-3.184532689585189,0,0.0
36047035200,Kings,Brooklyn,1035,11011.0,15.6,61.9,19.7,0.6,1.1,51.6,92.0,7.8,4.9,79.6,0.0,7.8,49.2,3.0,3.0,3.0,208.0,17.666666666666668,1.0,2.898550724637681,-1.6784330948248345,0.9483749326214483,2.421061093266172,-3.151119255469558,0,2.898550724637681
36047035300,Kings,Brooklyn,5140,39934.0,13.9,20.0,60.8,0.0,1.8,21.8,16.9,13.1,3.8,65.2,5.7,5.9,42.7,,,,,,,0.0,-0.6677461038201433,-0.42926587441651065,0.169153044123807,-1.266165022360461,0,0.0
36047035400,Kings,Brooklyn,5373,53158.0,5.0,93.8,0.7,0.0,0.0,8.6,0.0,25.9,5.2,50.1,12.7,3.4,41.0,,,,,,,0.0,-0.2056458801557228,1.9972231842804196,-0.8283364273083815,2.619913731433078,1,0.0
36047035500,Kings,Brooklyn,5620,39850.0,12.3,10.9,75.6,0.0,0.0,21.5,22.4,16.0,2.3,65.3,11.1,2.4,42.6,15.0,12.0,10.0,217.6,35.6,0.6666666666666666,2.6690391459074734,-0.6706814046964146,-0.7284670998113897,0.14648282886398448,-1.5456313333717888,0,2.6690391459074734
